chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate,class,type
0.3602531,1560.43418,1817.950086,3284.220248,0.0086978,0.10551867,0,pump
0.55210584,2794.359039,2063.011687,5276.058307,0.0060163,0.315244047,0,pump
0.6503817,1825.779135,1775.36293,3781.27496,0.008432354,0.141777843,0,pump
0.55583715,1209.758625,1635.024649,2675.519169,0.010007612,0.057564147,0,pump
0.2958401,1608.441723,1851.794126,3499.051518,0.009241554,0.105175469,0,pump
0.59544015,1291.004648,1664.069598,2856.604433,0.010552425,0.045544317,0,pump
0.35129762,1306.852821,1684.987168,2913.613219,0.009782705,0.065732328,0,pump
0.45915154,1363.709633,1630.407529,2868.759984,0.009406714,0.090849953,0,pump
0.5753616,1280.049443,1579.129818,2749.301118,0.010047471,0.072881827,0,pump
0.31342906,1597.392805,1910.506257,3683.830871,0.009548344,0.085485099,0,pump
0.2951441,1576.035153,1815.868063,3329.273163,0.008253092,0.105910231,0,pump
0.5345359,1223.573989,1545.655716,2570.836661,0.00998566,0.069276657,0,pump
0.23363751,1595.010064,1909.898607,3632.537939,0.009836631,0.094581482,0,pump
0.592535,1273.327366,1606.818976,2700.753794,0.009457451,0.071034782,0,pump
0.6457508,1194.198072,1540.059726,2534.345048,0.010160356,0.064513965,0,pump
0.64065015,1685.740364,1710.822843,3446.785144,0.009188911,0.128017048,0,pump
0.6154816,1263.997608,1615.820333,2706.744209,0.009575053,0.070569901,0,pump
0.641099,1230.476174,1568.402049,2654.003594,0.010183987,0.067882014,0,pump
0.6253914,1307.26441,1580.457622,2784.345048,0.009846849,0.080383886,0,pump
0.4697061,1252.436242,1568.135466,2683.032149,0.010066355,0.070934942,0,pump
0.5543227,1300.56208,1595.009026,2800.86861,0.009954751,0.076226475,0,pump
0.3577741,1571.049175,1839.126103,3399.535743,0.008909612,0.098071211,0,pump
0.60852844,1219.120895,1523.7527,2557.283347,0.009936488,0.069309417,0,pump
0.57409227,1232.81247,1530.830418,2588.583267,0.009901972,0.072547986,0,pump
0.629325,1281.988848,1624.773833,2741.064297,0.009572648,0.07028442,0,pump
0.3202484,1620.329283,1860.1093,3542.432109,0.008428277,0.104595148,0,pump
0.6186275,1243.605616,1540.661181,2624.450879,0.009939355,0.073455908,0,pump
0.58288157,1279.142086,1622.548911,2743.485423,0.009652604,0.072359225,0,pump
0.32049584,1581.880381,1803.137014,3308.156949,0.008602558,0.107630916,0,pump
0.2976147,1722.605744,1881.377469,3723.068091,0.009156534,0.111671326,0,pump
0.5953155,1344.856008,1634.858124,2870.656949,0.009363129,0.082822172,0,pump
0.316938,1586.610838,1800.316706,3305.785743,0.008493324,0.110389003,0,pump
0.6076339,1294.048397,1575.852648,2760.458267,0.00991723,0.075987795,0,pump
0.59642375,1557.973752,1764.623477,3338.408546,0.012163804,0.100465817,1,pump
0.41496426,1467.697424,1639.961545,2926.068291,0.014606018,0.101305099,1,pump
0.5896333,1634.87207,1810.641363,3503.194888,0.011700667,0.106634073,1,pump
0.5021235,1299.243147,1521.862004,2627.595847,0.01552638,0.085731579,1,pump
0.58354926,1448.677072,1690.641471,3078.773962,0.013739825,0.08969087,1,pump
0.52982426,1661.628527,1693.984689,3406.25,0.013900143,0.124435279,1,pump
0.5281244,1476.364953,1695.600462,3128.419529,0.014174967,0.088062225,1,pump
0.56896466,1324.370449,1548.990359,2732.502995,0.014987044,0.085408659,1,pump
0.47077528,1466.300912,1729.115569,3163.762979,0.013507745,0.086703462,1,pump
0.51104754,1347.416209,1553.736085,2753.94369,0.015243204,0.090399111,1,pump
0.45298916,1482.29147,1741.508717,3215.430312,0.013680937,0.087806385,1,pump
0.34897843,1500.278391,1640.60111,3005.890575,0.013791858,0.099851176,1,pump
0.3561259,1635.992708,1774.365766,3416.234026,0.013651863,0.111443565,1,pump
0.5191304,1302.979984,1565.479181,2709.340056,0.015106597,0.081209128,1,pump
0.59160423,1457.271446,1703.566275,3119.533746,0.012955136,0.090870233,1,pump
0.5167801,1292.850068,1540.557416,2650.309505,0.015941672,0.084207456,1,pump
0.4661993,1469.587618,1714.111149,3151.881989,0.013935796,0.092333516,1,pump
0.44041932,1294.616963,1570.862622,2698.582268,0.015588142,0.079951765,1,pump
0.57718563,1646.989919,1839.010697,3584.365016,0.013744194,0.103899386,1,pump
0.3992998,1488.08755,1704.674826,3072.883387,0.015614787,0.098640613,1,pump
0.5802474,1494.048902,1692.955057,3167.157548,0.014010273,0.097256889,1,pump
0.553108,1334.705991,1555.677606,2755.640974,0.015517524,0.088096546,1,pump
0.53505653,1727.457363,1799.636726,3611.072284,0.013240675,0.112504368,1,pump
0.54625076,1342.747807,1576.791966,2791.858027,0.016044531,0.086845422,1,pump
0.5445136,1686.596025,1842.583534,3632.063698,0.013738886,0.109574681,1,pump
0.52718985,1276.709575,1518.537642,2604.133387,0.016701061,0.083436814,1,pump
0.43000138,1485.16414,1744.585595,3202.625799,0.012765643,0.088455346,1,pump
0.5283101,1306.326266,1551.187826,2697.459065,0.015667412,0.083258973,1,pump
0.58574617,2041.011343,1839.285827,4043.15595,0.008683066,0.172491202,1,pump
0.41539237,1534.313664,1687.032941,3127.820487,0.014051897,0.106396952,1,pump
0.20885094,1842.242102,1891.945027,3924.720447,0.008711573,0.115184455,1,pump
0.53532887,1325.442727,1558.910586,2743.909744,0.016267909,0.086754942,1,pump
0.28775275,1784.141835,1928.150953,3933.381589,0.010169291,0.11715942,1,pump
0.3535329,1469.381482,1645.143221,2960.438299,0.015478623,0.10150166,1,pump
0.33633074,1797.996438,1881.730747,3847.81849,0.009777337,0.123326116,1,pump
0.50053394,1846.431264,1826.233453,3733.626198,0.013253363,0.140977561,1,pump
0.55615973,1646.766534,1837.902732,3585.213658,0.01054615,0.102027381,1,pump
0.49945608,1363.516523,1573.082341,2784.719449,0.016076231,0.092054276,1,pump
0.39889055,1802.660767,1908.703733,3927.241414,0.009864697,0.118248303,1,pump
0.37284192,1624.339239,1825.431546,3499.82528,0.014522205,0.101186539,1,pump
0.6376298,1557.13879,1783.104839,3386.057308,0.010946506,0.097093089,1,pump
0.40735486,1546.196697,1775.517396,3304.63758,0.014325948,0.092904478,1,pump
0.5926278,1583.520065,1745.901371,3321.460663,0.010712931,0.107301755,1,pump
0.42031083,1485.877615,1660.177235,2989.441893,0.015677063,0.100381577,1,pump
0.5549502,1219.437105,1445.442085,2387.929313,0.016349107,0.08612626,1,pump
0.54695415,1355.973553,1586.789613,2808.68111,0.015159343,0.087676904,1,pump
0.521176,1941.910326,1812.259588,3939.097444,0.014076883,0.153565233,1,pump
0.535624,1347.470075,1576.078552,2793.730032,0.01600567,0.087374264,1,pump
0.6013602,1282.493217,1462.981495,2548.147963,0.015112858,0.091812475,1,pump
0.52194136,1313.232241,1545.846907,2680.860623,0.015637659,0.085009298,1,pump
0.58182275,1446.768669,1571.121377,2978.159944,0.015893111,0.104042906,1,pump
0.48910418,1332.78029,1589.238395,2760.857628,0.015684783,0.080627246,1,pump
0.55934846,1507.87324,1583.341014,2978.209864,0.01524811,0.110615203,1,pump
0.53659874,1510.064391,1734.687411,3228.958666,0.012538174,0.096721808,1,pump
0.57998246,1298.279723,1472.609868,2586.486621,0.016101178,0.092455197,1,pump
0.6188693,1541.474259,1751.660362,3298.747005,0.012560109,0.099286454,1,pump
0.582438,1284.80334,1466.058632,2559.030551,0.015659954,0.091163513,1,pump
0.5968534,2338.570352,1904.622354,4474.540735,0.009699878,0.220631365,1,pump
0.5840665,1282.727683,1463.671316,2552.241414,0.01605802,0.091622155,1,pump
0.34495342,1747.869315,1843.592837,3684.704473,0.011215824,0.121780152,1,pump
0.5256412,1437.030729,1604.509862,2845.971446,0.015812203,0.097102449,1,pump
0.5294337,1544.921497,1772.831586,3309.954073,0.012024906,0.095946486,1,pump
0.56023574,1636.792282,1591.990388,3167.85643,0.015168284,0.127753407,1,pump
0.3943007,1703.530112,1868.836183,3707.243411,0.012458198,0.103900946,1,pump
0.5384118,1867.748649,1831.281334,3892.372204,0.01536444,0.153092552,1,pump
0.5487189,1816.838523,1929.890482,3963.358626,0.01210447,0.121766112,1,pump
0.57126087,1234.47264,1456.860604,2444.688498,0.01629956,0.084817417,1,pump
0.38847837,1768.083702,1915.757286,3865.415335,0.011210169,0.115399735,1,pump
0.57379574,1286.090167,1467.545915,2555.960463,0.016837057,0.090615952,1,pump
0.61441934,1726.271741,1896.959735,3783.221845,0.011861698,0.108877359,1,pump
0.48379618,1405.549632,1553.826887,2700.129792,0.015495107,0.100302017,1,pump
0.6092936,1527.419159,1735.363369,3226.262979,0.012388746,0.098876173,1,pump
0.5562471,1237.358364,1639.434702,2581.294928,0.00960107,0.069699418,1,pump
0.6076625,1992.185957,1787.935002,3952.376198,0.010782652,0.167467989,1,pump
0.606258,1161.346573,1501.303408,2288.388578,0.009882566,0.070927142,1,pump
0.35814983,1731.142073,1852.799326,3691.967851,0.012265996,0.116926979,1,pump
0.31193802,1599.713321,1854.961674,3426.342851,0.008288766,0.110818004,1,pump
0.5560439,1547.107844,1753.588259,3283.696086,0.012145498,0.098220971,1,pump
0.54341835,1260.227218,1613.884037,2581.020367,0.009329888,0.073881789,1,pump
0.33443862,1770.533273,1855.569333,3735.098842,0.011247007,0.123327676,1,pump
0.25080395,1466.564024,1899.906388,3420.951478,0.010416337,0.07013154,1,pump
0.5246809,1576.450042,1763.993039,3349.041534,0.01165688,0.097171089,1,pump
0.47342828,1960.334732,1734.960522,3725.638978,0.007825341,0.175071448,1,pump
0.3461203,1717.630967,1843.848092,3618.485423,0.011844348,0.119209265,1,pump
0.28689232,1527.138727,1860.590859,3300.86861,0.009093422,0.097383249,1,pump
0.5230033,1531.124795,1729.887713,3237.894369,0.012178464,0.100053976,1,pump
0.6067,1250.564093,1562.701824,2664.1873,0.009787988,0.073090867,1,pump
0.59623456,1534.708595,1749.495368,3283.770966,0.0127954,0.096643807,1,pump
0.28973877,1606.827607,1944.978555,3714.431909,0.009468958,0.088884348,1,pump
0.58736813,1535.010908,1732.010811,3241.164137,0.011992534,0.099029054,1,pump
0.22240432,1484.110132,1872.644365,3323.132987,0.009575334,0.088275946,1,pump
0.54912496,1601.17968,1774.716313,3415.460264,0.012347654,0.106162952,1,pump
0.48921186,1595.882267,1802.529406,3229.358027,0.004766753,0.109727561,1,pump
0.5823304,1521.122789,1740.561555,3235.398363,0.012030365,0.096509647,1,pump
0.3168006,1615.703972,1855.736231,3496.630391,0.007792647,0.108910119,1,pump
0.37619868,1746.844414,1828.660577,3644.968051,0.011182399,0.123425956,1,pump
0.56366843,1181.470983,1639.155559,2626.372804,0.009743062,0.055133661,1,pump
0.43774557,1537.495242,1798.518383,3368.909744,0.011899519,0.086272901,1,pump
0.6747294,1931.458664,1848.383662,4019.044529,0.008313361,0.154136195,1,pump
0.5850127,1495.043884,1719.130822,3174.845248,0.012486843,0.095679725,1,pump
0.57749265,1458.741072,1687.551989,3107.378195,0.013037578,0.091984075,1,pump
0.54452366,1116.487103,1582.620699,2306.709265,0.009341982,0.058882351,1,pump
0.58840984,1467.839617,1687.115875,3096.046326,0.013999604,0.094525322,1,pump
0.32136682,1587.142933,1854.048707,3467.851438,0.008334615,0.105108389,1,pump
0.41371095,1686.542551,1807.609826,3553.564297,0.012433895,0.115249975,1,pump
0.2611669,1592.664288,1853.41179,3474.890176,0.008767035,0.103124064,1,pump
0.4674709,1610.890399,1789.647026,3416.932907,0.013169986,0.09776077,1,pump
0.18560216,1807.584434,2012.92312,4289.11242,0.010364554,0.092146316,1,pump
0.36264366,1609.687575,1720.46398,3292.257388,0.013629883,0.1091956,1,pump
0.32046103,1494.458167,1770.601877,3029.927117,0.008864353,0.100702938,1,pump
0.3854393,1626.821805,1803.750376,3476.48762,0.014601659,0.100305137,1,pump
0.28228793,1589.238524,1866.263275,3477.885383,0.008233865,0.102300382,1,pump
0.59805554,1263.584555,1561.758787,2721.545527,0.009608053,0.073611908,1,pump
0.49449232,1090.17259,1549.062612,2248.951677,0.009096704,0.050528529,1,pump
0.30669814,1532.605835,1800.275625,3175.69389,0.008013163,0.104721508,1,pump
0.52302366,1673.519064,1869.861841,3710.538139,0.008944062,0.108059917,1,pump
0.6309496,1692.107145,1874.98492,3756.065296,0.008795426,0.110289162,1,pump
0.48728323,1359.562159,1664.077168,2828.474441,0.008875595,0.083567854,1,pump
0.521468,1267.501443,1565.537927,2720.522165,0.009681015,0.075148512,1,pump
0.3141541,1538.215668,1793.919294,3166.982827,0.008315438,0.104234787,1,pump
0.2782326,1597.838879,1886.952345,3517.172524,0.008566474,0.10529403,1,pump
0.58419275,1196.536072,1512.614086,2527.880391,0.009760181,0.067398413,1,pump
0.5320243,998.2819926,1272.822161,1995.95647,0.00969376,0.062047599,1,pump
0.58769375,1103.035699,1387.280351,2286.142173,0.009617687,0.064630965,1,pump
0.5629861,686.3857612,1101.935881,1138.927716,0.009702737,0.034591529,1,pump
0.55042326,1903.663569,2010.447508,4239.142372,0.008844459,0.119045465,1,pump
0.31952515,1483.601658,1817.904567,3080.096845,0.008264192,0.098464332,1,pump
0.3296675,1538.823014,1827.61665,3269.069489,0.008209595,0.104665348,1,pump
0.51189363,998.0963714,1203.668281,1904.752396,0.009298274,0.073245308,1,pump
0.5343084,1006.898685,1399.603906,1961.03734,0.009189303,0.052551855,1,pump
0.602801,1843.470147,1852.567826,3859.39996,0.008448632,0.141337922,1,pump
0.31814185,1534.24548,1831.705465,3281.874002,0.007922304,0.104618548,1,pump
0.634197,784.1447532,1145.529417,1465.555112,0.010075621,0.042262068,1,pump
0.593849,1826.246544,1992.840628,4136.85603,0.008995262,0.10946392,1,pump
0.53676414,941.3690457,1375.265943,1782.448083,0.009646239,0.051926293,1,pump
0.63891315,1381.486611,1533.324348,3015.824681,0.009326707,0.095951166,1,pump
0.5236047,1057.722576,1463.079496,2164.312101,0.009429742,0.056890226,1,pump
0.5902227,801.178823,1221.875511,1463.158946,0.00976228,0.040911105,1,pump
0.34583792,2084.510283,1780.278475,3915.485224,0.010613138,0.190134847,1,pump
0.55857086,1913.473086,1831.834974,3818.215855,0.010589494,0.161866014,1,pump
0.64125264,2283.479038,2100.030664,4784.419928,0.009501935,0.189520205,1,pump
0.62729436,1282.516075,1501.401975,2656.1252,0.010011204,0.087647264,1,pump
0.6205783,1948.849683,1701.989598,3703.19988,0.007897028,0.176411492,1,pump
0.38628605,983.1056784,1475.877088,2060.727835,0.009836521,0.044116913,0,slider
0.24267563,1551.675436,1810.206568,3312.225439,0.008472463,0.099501735,0,slider
0.52148324,2474.798655,1963.381602,4702.301318,0.007397064,0.229134947,0,slider
0.55719376,990.2541034,1265.760618,2005.016973,0.010123639,0.060481355,0,slider
0.2585158,1387.978295,1775.008252,2827.500998,0.009316862,0.091388154,0,slider
0.53564537,1072.976204,1372.186157,2262.180511,0.009995656,0.063542083,0,slider
0.29029626,1395.778841,1782.569719,2803.239816,0.008792599,0.086840742,0,slider
0.23370242,1455.798837,1924.922437,3535.24361,0.010573261,0.068183095,0,slider
0.4918723,996.6421249,1283.691644,2039.486821,0.010055545,0.058826191,0,slider
0.5778318,1154.538223,1445.407139,2481.504593,0.010055658,0.068669816,0,slider
0.5354342,1049.542898,1437.055438,2118.510383,0.009802371,0.057629668,0,slider
0.48230365,964.9025197,1449.974013,2037.365216,0.00985068,0.045770517,0,slider
0.48453584,947.7100144,1349.643493,1810.528155,0.009720009,0.054887181,0,slider
0.5525484,1479.641904,1789.790938,3313.448482,0.009407416,0.084915697,0,slider
0.2607532,1568.234111,1845.895279,3432.308307,0.009115141,0.100545377,0,slider
0.35613543,1498.115344,1923.123445,3619.908147,0.009576877,0.076288875,0,slider
0.4954961,1074.025452,1374.109198,2255.341454,0.010063106,0.060325354,0,slider
0.5458598,1282.297345,1659.858023,2749.475839,0.009612136,0.071437263,0,slider
0.47633618,1045.811463,1399.053386,2069.513778,0.009612617,0.058270829,0,slider
0.5099779,1245.524652,1467.196096,2603.010184,0.009948205,0.081248128,0,slider
0.58933604,1016.673965,1295.748191,2094.848243,0.009986096,0.061367437,0,slider
0.5166879,1560.266606,1872.710882,3598.392572,0.009965606,0.085324418,0,slider
0.5561381,1501.53144,1739.213321,3345.946486,0.009622332,0.099684255,0,slider
0.5408312,1076.698209,1377.803201,2284.794329,0.010033082,0.061883798,0,slider
0.31388444,1368.042168,1754.845269,2729.657548,0.00857907,0.085605219,0,slider
0.3366308,1491.321468,1906.548237,3538.263778,0.009644974,0.073452788,0,slider
0.2583404,1860.401884,2039.615378,4398.936701,0.009340267,0.102757463,0,slider
0.5669482,1104.587315,1376.241663,2314.721446,0.009952977,0.068080134,0,slider
0.5155073,1186.964861,1593.355764,2520.542133,0.009694394,0.064733926,0,slider
0.5921349,1180.129713,1444.131039,2443.665136,0.009917459,0.073621268,0,slider
0.5176779,1506.736565,1883.339564,3522.439097,0.009774402,0.073111147,0,slider
0.3484438,1491.051212,1901.578867,3489.916134,0.009586595,0.076817717,0,slider
0.35760966,1405.667613,1854.676552,3244.908147,0.009614812,0.071660343,0,slider
0.56953365,1024.153865,1303.302033,2103.858826,0.010032485,0.061203637,0,slider
0.55966,1083.636216,1386.967402,2297.573882,0.01008461,0.062089719,0,slider
0.4349715,1198.763653,1505.434317,2456.045327,0.009498773,0.081385408,0,slider
0.49700385,1136.928256,1431.83469,2425.319489,0.010108653,0.065997529,0,slider
0.5433069,1136.288728,1442.225498,2445.911542,0.010052705,0.064663726,0,slider
0.56049657,1124.867745,1430.901617,2406.948882,0.009989942,0.063696523,0,slider
0.43839985,1047.22274,1430.579817,2099.241214,0.009661576,0.059979034,0,slider
0.5605469,1810.993332,1742.485317,3600.364417,0.008642472,0.143922848,0,slider
0.5164466,688.8385867,1110.296867,1209.315096,0.0100475,0.036354333,0,slider
0.34493944,1430.382733,1876.578882,3366.064297,0.009644941,0.073404428,0,slider
0.2897195,1440.426756,1817.431378,3008.386581,0.009281058,0.092977798,0,slider
0.2832535,1481.580771,1863.527251,3282.622804,0.008959203,0.094191481,0,slider
0.5341877,1061.160859,1454.826482,2197.983227,0.00970733,0.055299022,0,slider
0.5003975,1257.830643,1611.843821,2640.924521,0.009404285,0.074672711,0,slider
0.30632353,1454.381842,1851.658495,3269.59365,0.009606584,0.087382064,0,slider
0.34664208,1363.197642,1716.318263,2665.759784,0.008534319,0.089444389,0,slider
0.5680399,1005.65078,1298.194811,2079.522764,0.009982751,0.05866707,0,slider
0.50410646,1760.633642,1746.399138,3681.284944,0.007754869,0.13283278,0,slider
0.5487623,1459.619888,1598.083887,3086.985823,0.009475066,0.100493897,0,slider
0.41168648,1937.772944,2239.437329,4824.03155,0.009073059,0.091762555,0,slider
0.5665815,1012.738,1293.088573,2081.99381,0.01003468,0.059234912,0,slider
0.52023417,1144.548842,1451.878657,2468.974641,0.010143181,0.065312687,0,slider
0.4690005,699.0440447,1157.559979,1240.190695,0.010075472,0.034404328,0,slider
0.16603811,1361.064998,1734.652864,2624.650559,0.009295556,0.085708179,0,slider
0.2834656,1498.505975,1936.295736,3560.902556,0.009773908,0.083558494,0,slider
0.5657372,1157.561847,1455.74237,2493.235823,0.00997102,0.065298647,0,slider
0.56531006,960.654694,1257.5074,1961.836062,0.010242304,0.053851338,0,slider
0.2957888,1470.416645,1771.053549,2978.085064,0.008948345,0.099387854,0,slider
0.27113464,1765.484011,1953.754375,4095.746805,0.008413535,0.11328905,0,slider
0.59493965,1072.341211,1398.69497,2298.172923,0.010167893,0.060543755,0,slider
0.2362273,1521.519183,1892.723152,3488.992612,0.009902291,0.09364704,0,slider
0.22547323,1503.489674,1799.232643,3202.151558,0.009533693,0.098280252,0,slider
0.27381378,1400.278869,1757.683639,2755.790735,0.009120445,0.090218151,0,slider
0.53280467,1532.247301,1549.04429,3002.745607,0.00896213,0.123595996,0,slider
0.46960872,858.1085533,1359.052146,1719.998003,0.009786008,0.042233988,0,slider
0.27975968,1487.394979,1957.939887,3621.555511,0.009738587,0.075137592,0,slider
0.55699813,1150.780282,1449.3501,2469.498802,0.010002525,0.065718288,0,slider
0.47907612,1009.780982,1372.40945,1997.903355,0.009510897,0.060980556,0,slider
0.56611556,1787.849413,1625.613586,3336.08726,0.008551254,0.151991189,0,slider
0.5378495,1029.878332,1417.346231,2083.940695,0.009711098,0.053319376,0,slider
0.2906676,1485.984678,1854.899102,3290.310503,0.009280694,0.092831158,0,slider
0.35320616,1420.341921,1741.242711,2805.436302,0.008873211,0.095030763,0,slider
0.57967645,1334.213965,1566.411275,2817.566893,0.009793296,0.083009373,0,slider
0.35335162,1559.459951,1777.568428,3313.198882,0.004547419,0.093828,0,slider
0.49336743,695.5119501,1141.71197,1241.089257,0.009999154,0.03511413,0,slider
0.3491451,1457.018277,1889.527669,3388.628195,0.009732035,0.073980069,0,slider
0.61002815,1982.786018,1910.538215,4219.948083,0.008736127,0.156451241,0,slider
0.55395013,1722.052777,1848.250818,3901.981829,0.009562098,0.111696286,0,slider
0.5773966,1159.092712,1448.22774,2472.51897,0.009933046,0.068281375,0,slider
0.29575744,1697.873571,1933.844352,3862.819489,0.009349231,0.095955846,0,slider
0.53323567,1072.741121,1376.175197,2253.070088,0.010084179,0.060276994,0,slider
0.33283576,1423.49066,1751.755079,2796.250998,0.008507753,0.095253844,0,slider
0.46536264,734.5463272,1137.092851,1325.179712,0.009781083,0.037942417,0,slider
0.57753414,1563.207811,1658.101917,3200.828674,0.009434052,0.10934848,0,slider
0.45036346,1002.047001,1440.010689,1987.844449,0.009673958,0.057698308,0,slider
0.47008395,670.0318605,1092.187721,1172.174521,0.009986014,0.033324805,0,slider
0.55895615,1131.435556,1432.54022,2404.353035,0.010168299,0.067793094,0,slider
0.56289023,1158.343675,1448.648611,2485.747804,0.010067236,0.068713496,0,slider
0.57684267,1177.634653,1437.979109,2454.972045,0.009779525,0.074557271,0,slider
0.2891877,1449.616593,1801.405256,3018.969649,0.009118361,0.095728085,0,slider
0.55062693,1077.861476,1390.443885,2297.548922,0.010052146,0.059592153,0,slider
0.5615502,1155.830484,1460.735807,2488.26877,0.010006761,0.065560728,0,slider
0.28069133,1440.109267,1790.896466,2937.52496,0.008721679,0.094116601,0,slider
0.46245047,679.9478251,1099.055738,1179.8123,0.009968481,0.034891049,0,slider
0.547033,1081.499681,1430.418472,2341.828075,0.010245736,0.056961986,0,slider
0.5024742,993.0298927,1279.351977,2024.760383,0.010093655,0.057355107,0,slider
0.27694702,1484.734723,1868.234261,3395.741813,0.009861598,0.091308594,0,slider
0.48630473,993.3870824,1271.078139,2039.436901,0.009954345,0.056670265,0,slider
0.5226074,1450.76362,1770.998956,3230.131789,0.009520086,0.081549209,0,slider
0.2474477,1775.519177,1957.480958,4102.535942,0.008689954,0.113073769,0,slider
0.31364006,1381.328382,1745.220404,2685.153754,0.008605437,0.091105793,0,slider
0.2694611,1377.246842,1731.178673,2697.409145,0.008656898,0.08995763,0,slider
0.5310996,1996.206248,1680.24791,3601.862021,0.007576172,0.18369827,0,slider
0.5536869,1136.602016,1447.222125,2452.326278,0.010021016,0.062723081,0,slider
0.5453965,1122.660886,1381.577214,2351.51258,0.010130378,0.067493573,0,slider
0.5503656,1098.056126,1390.717481,2320.3125,0.010043304,0.063284682,0,slider
0.4499427,691.9181564,1124.769443,1220.921526,0.00991282,0.035360611,0,slider
0.4516545,821.7866796,1261.33533,1600.688898,0.009805424,0.044483514,0,slider
0.24986362,1433.762865,1796.551954,2976.113219,0.009044902,0.086508461,0,slider
0.54110056,1072.818398,1468.839286,2225.564097,0.009716188,0.056634385,0,slider
0.46153057,2012.873756,1905.35744,4181.359824,0.008508677,0.156685241,0,slider
0.27937722,1427.320687,1805.192649,2960.637979,0.009200376,0.092472357,0,slider
0.5179096,1019.033727,1303.51704,2091.154153,0.010022044,0.059802753,0,slider
0.48684046,1126.405339,1475.160308,2289.16234,0.009468947,0.068218975,0,slider
0.24088666,1418.109877,1796.537511,2868.036142,0.008629492,0.090258711,0,slider
0.55508256,1037.468455,1459.80594,2241.838059,0.010391709,0.054249139,0,slider
0.566516,949.6542834,1255.255073,1954.248203,0.010215205,0.054147739,0,slider
0.56099683,1423.529727,1541.094276,2820.612021,0.00937188,0.107780676,0,slider
0.5571882,1481.697588,1709.476123,3207.06869,0.009861368,0.094565882,0,slider
0.50910294,2489.531344,2000.493483,4735.223642,0.007621492,0.226085139,0,slider
0.33004054,2033.087749,2125.65426,4757.288339,0.008624645,0.120482228,0,slider
0.28167322,1436.153202,1802.525323,2925.144768,0.008959265,0.092519157,0,slider
0.54247195,1121.555743,1439.374929,2409.96905,0.010193403,0.062197359,0,slider
0.54090154,1063.250005,1423.552441,2161.067292,0.009627519,0.060512555,0,slider
0.529541,1113.114374,1398.224684,2367.03774,0.01000389,0.063200442,0,slider
0.28120562,1440.544264,1807.262065,3053.214856,0.009343753,0.092227436,0,slider
0.37169662,711.5361453,1203.902775,1317.941294,0.01012573,0.02725015,0,slider
0.31169647,1049.141945,1446.156927,1980.031949,0.010254695,0.061074156,0,slider
0.24269648,1543.414882,1930.853193,3659.170327,0.009789458,0.08993735,0,slider
0.24434635,1898.939726,2024.346511,4267.097644,0.009589213,0.111527806,0,slider
0.5724575,1022.605067,1307.922836,2071.435703,0.010150874,0.060124114,0,slider
0.54161954,1088.067195,1364.030251,2274.610623,0.010004329,0.065786928,0,slider
0.4382252,1066.059292,1328.95838,2203.674121,0.009912247,0.065599728,0,slider
0.5406588,1084.355629,1389.468321,2301.617412,0.01003726,0.060542195,0,slider
0.51510763,1074.422671,1465.049257,2237.694688,0.009729596,0.0547187,0,slider
0.20919596,1558.496976,1916.545113,3657.772564,0.010798421,0.079518084,0,slider
0.42645705,1152.50325,1548.321988,2378.169928,0.009705531,0.063390762,0,slider
0.2935737,1613.087176,1907.486013,3552.441094,0.00973373,0.09378744,0,slider
0.28149486,1443.61189,1785.008164,2973.442492,0.008919983,0.092060516,0,slider
0.28519616,1470.890536,1846.328243,3173.172923,0.009076798,0.088934268,0,slider
0.54410076,1140.739803,1440.833984,2447.583866,0.010132272,0.066602811,0,slider
0.330969,1589.506901,1870.676658,3474.615615,0.009095889,0.095544005,0,slider
0.23587994,1575.259247,2008.962973,3935.153754,0.010353739,0.077086037,0,slider
0.50741285,1140.425369,1447.20236,2449.930112,0.009981396,0.064914886,0,slider
0.54542446,1997.941919,1993.549934,4338.957668,0.009005788,0.142830846,0,slider
0.3428361,1432.673918,1787.785967,2915.909545,0.008519163,0.092450517,0,slider
0.5161809,1039.202255,1434.894796,2125,0.009666159,0.054147739,0,slider
0.5135426,1130.447031,1375.846971,2279.452875,0.009597118,0.078563361,0,slider
0.34914777,1392.627244,1764.089758,2791.633387,0.00874307,0.089372629,0,slider
0.5213804,1057.426924,1361.710507,2205.770767,0.010013783,0.060139714,0,slider
0.5372982,1103.943286,1398.696586,2357.777556,0.010021918,0.06236116,0,slider
0.37354568,1356.852582,1719.390993,2610.847644,0.008609618,0.090211911,0,slider
0.44514772,1379.008532,1547.004593,2863.09405,0.007790247,0.08986091,0,slider
0.540326,1089.826443,1393.525912,2318.415535,0.010080206,0.060546875,0,slider
0.54041815,2435.676583,2166.790849,5075.004992,0.008482432,0.194320337,0,slider
0.3373176,1451.242807,1850.171554,3168.630192,0.009307847,0.089386669,0,slider
0.5294322,973.5620615,1251.847329,1973.617212,0.009994522,0.059067991,0,slider
0.26553223,2070.42331,1712.057026,3834.714457,0.007628979,0.178558057,0,slider
0.46499386,829.6345414,1285.052834,1582.418131,0.009912765,0.042291708,0,slider
0.26148143,1346.573129,1802.283686,2903.030152,0.01013748,0.073849029,0,slider
0.40870512,1713.703978,1747.708828,3560.902556,0.008638163,0.134477024,0,slider
